ano;lat;long;semana_inicio;semana_fim;cnpj;raz�o_social;endere�o;n_int;complemento;bairro;cep;munic�pio;estado;bandeira;pre�o_venda_gasolina;pre�o_compra_gasolina;modalidade_de_compra_gasolina;distribuidora_gasolina;pre�o_venda_etano;pre�o_compra_etanol;modalidade_de_compra_etanol;distribuidora_etanol;pre�o_venda_diesel;pre�o_compra_diesel;modalidade_de_compra_diesel;distribuidora_diesel;pre�o_venda_diesel_s10;pre�o_compra_diesel_s10;modalidade_de_compra_diesel_s10;distribuidora_diesel_s10;pre�o_venda_gnv;pre�o_compra_gnv;modalidade_de_compra_gnv;distribuidora_gnv;data_da_coleta
2014;-160.489.515;-479.802.165;30/03/14;05/04/14;06.071.706/0001-20;PETRONORTE COMBUSTÍVEIS LTDA.;SHC NORTE SUPERQUADRA 204  BLOCO A  PAG - LOJA;1;;ASA NORTE;70842000;BRASILIA;DISTRITO FEDERAL;BRANCA;3,13;;;;2,69;;;;2,53;;;;;;;;;;;;02/04/14
2014;-156.905.949;-478.637.564;30/03/14;05/04/14;07.821.726/0001-34;DFM - DERIVADOS DE PETRÓLEO LTDA.;ST SPM/SUL;S/N;LOTE 06 EPIA PARK WAY;CANDANGOLANDIA;71200000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,139;;;;2,699;;;;2,539;;;;2,779;;;;;;;;02/04/14
2014;-157.875.149;-478.478.743;30/03/14;05/04/14;02.989.654/0011-97;MELHOR POSTO DE COMBUSTÍVEIS LTDA;SETOR DE CLUBES ESPORTIVOS NORTE TRECHO;1;CONJUNTO 20;PLANO PILOTO;70800110;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,69;;;;2,57;;;;2,77;;;;;;;;02/04/14
2014;-157.932.353;-479.861.931;30/03/14;05/04/14;06.936.024/0001-33;AUTO POSTO TANQUE DE OURO LTDA.;STRC-SETOR DE TRANSPORTE RODOVIÁRIO E CARGA SUL TRECHO 01 CONJUNTO A LOTE 01;S/N;;GUARÁ;71225511;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,69;;;;2,57;;;;2,77;;;;;;;;02/04/14
2014;-158.335.361;-481.098.989;30/03/14;05/04/14;06.555.245/0001-61;ESTAÇÃO SUL AUTO POSTO LTDA.;PLLN 01;S/N;QNN 22 - SETOR N;CEILÂNDIA;72220220;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,69;;;;2,52;;;;;;;;;;;;02/04/14
2014;-158.346.143;-480.945.974;30/03/14;05/04/14;07.111.605/0001-07;SOUSA & ALVES COMERCIO DE DERIVADOS DE PETROLEO LTDA;QNM 15 LOTE G AREA ESPECIAL;S/N;;CEILANDIA;72215150;BRASILIA;DISTRITO FEDERAL;RAIZEN;3,13;;;;2,69;;;;2,53;;;;;;;;;;;;02/04/14
2014;-158.556.839;-479.557.973;30/03/14;05/04/14;07.210.707/0001-71;POSTO SAÍDA SUL LTDA.;SPMS CONJUNTO J;S/N;LOTE 01 - EPIA;NÚCLEO BANDEIRANTES;71715056;BRASILIA;DISTRITO FEDERAL;RAIZEN;3,13;;;;2,69;;;;2,57;;;;;;;;;;;;02/04/14
2014;-158.340.496;-478.669.088;30/03/14;05/04/14;02.072.286/0002-27;PETROIL COMBUSTÍVEIS LTDA.;SCIA QUADRA 10 CONJUNTO 02 LOTE;6;;GUARÁ;71250620;BRASILIA;DISTRITO FEDERAL;IPIRANGA;3,13;2,729;CIF;;2,67;2,4281;CIF;;2,57;;;;;;;;;;;;02/04/14
2014;-158.742.486;-480.303.392;30/03/14;05/04/14;04.753.334/0001-97;AUTO POSTO OLIVEIRA LTDA;CSG LOTE 20;3;;TAGUATINGA;72035520;BRASILIA;DISTRITO FEDERAL;COSAN LUBRIFICANTES;3,13;2,7354;CIF;;2,69;;;;2,52;2,2599;CIF;;;;;;;;;;02/04/14
2014;-156.068.866;-47.649.854;30/03/14;05/04/14;00.689.380/0001-13;KARSERV COMBUSTIVEIS LUBRIFICANTES E SERVIÇOS LTDA;SOFS-SETOR DE OFICINAS SUL PLL - LOTE 01;S/N;SETOR DE INDUSTRIA;PLANALTINA;73001970;BRASILIA;DISTRITO FEDERAL;BRANCA;3,15;;;;2,67;;;;2,57;;;;;;;;;;;;02/04/14
2014;-156.609.044;-477.935.753;30/03/14;05/04/14;00.001.388/0003-07;DISTRIBUIDORA BRASILIA DE VEICULOS S.A.;AE-ÁREA ESPECIAL 1;S/N;QUADRA 11  SETOR DE EXPANSÃO ECONOMICA;SOBRADINHO;73001970;BRASILIA;DISTRITO FEDERAL;RAIZEN;3,15;;;;2,67;;;;2,57;;;;;;;;;;;;02/04/14
2014;-158.108.566;-480.769.917;30/03/14;05/04/14;04.110.106/0001-07;POSTO PARQUE ALAMEDA DERIVADOS DE PETROLEO LTDA;QI-QUADRA INTERNA 01;S/N;LOTES 79,81 E 83;TAGUATINGA;72135010;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,69;;;;2,52;;;;;;;;;;;;02/04/14
2014;-157.773.985;-478.769.941;30/03/14;05/04/14;00.012.211/0002-25;DRIVE CAR TRANSPORTES E COMBUSTÍVEIS LTDA;SAE QUADRA 01;S/N;0;SOBRADINHO;73020010;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,67;;;;2,52;;;;;;;;;;;;02/04/14
2014;-15.826.691;-479.218.203;30/03/14;05/04/14;03.482.208/0001-82;AUTO POSTO JK LTDA;SETOR SHC/SUL SQ 411 BLOCO B PLL S/N;S/N;ASA SUL;ASA SUL;70310500;BRASILIA;DISTRITO FEDERAL;RAIZEN;3,15;;;;2,67;;;;2,57;;;;;;;;;;;;02/04/14
2014;-158.232.224;-479.086.981;30/03/14;05/04/14;37.128.477/0001-67;J. T. COMERCIO DE DERIVADOS DE PETROLEO LTDA;SHCS SQ 210 BLOCO A;S/N;PAG;ASA SUL;70273010;BRASILIA;DISTRITO FEDERAL;COSAN LUBRIFICANTES;3,13;;;;2,69;;;;2,53;;;;;;;;;;;;02/04/14
2014;-158.748.058;-479.770.529;30/03/14;05/04/14;05.299.796/0001-49;AUTO POSTO ALMENARA LTDA.;VIA NB 01 PLL;2;;NÚCLEO BANDEIRANTES;71710300;BRASILIA;DISTRITO FEDERAL;RAIZEN;3,13;2,7454;CIF;;2,69;;;;2,53;2,299;CIF;;;;;;;;;;02/04/14
2014;-157.662.824;-478.829.416;30/03/14;05/04/14;04.711.846/0001-90;FLAMINGO COMBUSTIVEIS E LUBRIFICANTES LTDA;SPMN - SETOR DE POSTOS E MOTEIS NORTE E EPIA LOTE;4;;ASA NORTE;73001970;BRASILIA;DISTRITO FEDERAL;IPIRANGA;3,13;;;;2,67;;;;2,53;;;;;;;;;;;;02/04/14
2014;-15.807.698;-48.073.907;30/03/14;05/04/14;02.040.344/0001-50;POSTO SIA 3 LTDA;SIA-SETOR DE INDÚSTRIA E ABASTECIMENTO SUL TRECHO 03;S/N;LOTES 2140/2150;SIA;71200030;BRASILIA;DISTRITO FEDERAL;IPIRANGA;3,13;;;;2,69;;;;2,56;;;;2,77;;;;;;;;02/04/14
2014;-15.903.226;-480.633.142;30/03/14;05/04/14;03.511.883/0001-92;CMKS COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA;QUADRA 101   AV. RECANTO DAS EMAS;12;0;RECANTO DAS EMAS;72600100;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,67;;;;2,53;;;;;;;;;;;;02/04/14
2014;-157.588.901;-478.878.406;30/03/14;05/04/14;37.149.861/0008-12;CONTAGEM DERIVADOS DE PETRÓLEO LTDA.;AREA CENTRAL 3/4;S/N;LOTE 1 - RIACHOFUNDO;RIACHO FUNDO;71805311;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,67;;;;2,57;;;;;;;;;;;;02/04/14
2014;-157.592.875;-478.847.321;30/03/14;05/04/14;02.885.153/0001-99;VERDE AMARELO POSTO DE SERVIÇOS LTDA;SHCN SQ 311;40;BLOCO A LJ CONVENIENCIA PLL;ASA NORTE;70710200;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,67;;;;2,53;;;;;;;;;;;;02/04/14
2014;-158.323.306;-479.150.638;30/03/14;05/04/14;00.358.192/0001-02;RIBEIRO E PEREIRA LTDA;PLLS 409;S/N;BLOCO A;ASA SUL;70259010;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;2,724;CIF;;2,69;2,4197;CIF;;2,53;2,2594;CIF;;;;;;;;;;02/04/14
2014;-158.711.543;-4.797.087;30/03/14;05/04/14;04.285.663/0001-50;ME COMERCIO DE DERIVADOS DE PETROLEO LTDA.;LOCALIDADE PLL 03 VIA NB;1;NÚCLEO BANDEIRANTE;DISTRITO FEDERAL;70310500;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,67;;;;2,57;;;;;;;;;;;;02/04/14
2014;-15.872.951;-480.289.046;30/03/14;05/04/14;03.648.818/0001-03;EUROGAS-POSTOS DE SERVIÇOS LTDA;QS-QUADRA SUL 09, RUA 123;S/N;LOTES 06,08,10,12,14;TAGUATINGA;72130090;BRASILIA;DISTRITO FEDERAL;IPIRANGA;3,13;;;;2,69;;;;2,52;;;;;;;;;;;;02/04/14
2014;-158.250.037;-480.548.969;30/03/14;05/04/14;72.622.608/0001-69;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;SGO-SETOR DE GARAGENS OFICIAIS LOTE 02 PLL;S/N;0;PLANALTINA;73320030;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,69;;;;2,49;;;;;;;;;;;;02/04/14
2014;-158.959.411;-47.787.113;30/03/14;05/04/14;72.620.412/0001-35;MORRO AZUL COMERCIO DE PETROLEO LTDA;Q-QUADRA 11;3;CONJ. F LOTE 03;MORRO AZUL SAO SEBASTIAO;71691206;BRASILIA;DISTRITO FEDERAL;IPIRANGA;3,13;;;;2,69;;;;2,53;;;;;;;;;;;;02/04/14
2014;-159.931.764;-479.870.318;30/03/14;05/04/14;38.074.571/0001-43;PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA - ME;AVENIDA SANTOS DUMONT;1;SITIO DO GAMA;SANTA MARIA;72501100;BRASILIA;DISTRITO FEDERAL;BRANCA;3,11;;;;2,67;;;;2,53;;;;;;;;;;;;02/04/14
2014;-158.125.851;-480.937.537;30/03/14;05/04/14;38.057.394/0001-97;POSTO ESTRADA PARK LTDA;QNL 30 CONJUNTO A LOTE;12;;TAGUATINGA;72120190;BRASILIA;DISTRITO FEDERAL;BRANCA;3,13;;;;2,69;;;;2,52;;;;;;;;;;;;02/04/14
2014;-157.592.875;-478.847.321;30/03/14;05/04/14;02.760.928/0001-08;POSTO 105 REVENDEDORA DE DERIVADOS DE PETROLEO LTDA;"SHCN SQ 105  BLOCO ""A""";S/N;PAG-ERN  LOJA 30;ASA NORTE;70734500;BRASILIA;DISTRITO FEDERAL;BRANCA;3,13;;;;2,69;;;;2,53;;;;;;;;;;;;02/04/14
2014;-160.090.969;-480.599.004;30/03/14;05/04/14;02.731.610/0001-90;AUTO POSTO ITICAR LTDA;QI-QUADRA INTERNA 07  LOTES 680/720;7;ST INDUSTRIAL;GAMA;72445070;BRASILIA;DISTRITO FEDERAL;BRANCA;3,13;;;;2,69;;;;2,52;;;;;;;;;;;;02/04/14
2014;-159.597.734;-480.411.379;30/03/14;05/04/14;01.559.338/0001-40;POSTO & MOTEL RODOBELO EIRELI;PONTE PONTE ALTA RODOVIA DF 001 KM 58,8 POSTO DE GASOLINA;S/N;;GAMA;72430400;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,67;;;;2,52;;;;;;;;;;;;02/04/14
2014;-157.935.362;-480.231.045;30/03/14;05/04/14;00.715.375/0001-38;COMAL COMBUSTÍVEIS AUTOMOTIVOS LTDA;LOCALIDADE SQN 415;S/N;PLL;ASA NORTE;70878000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,69;;;;2,53;;;;;;;;;;;;02/04/14
2014;-156.514.819;-477.922.516;30/03/14;05/04/14;00.689.901/0001-32;PECOBRAL COMÉRCIO DE DERIVADOS DE PETRÓLEO BRASÍLIA LTD;SQN-SUPERQUADRA NORTE 309 A PLL;309;0;ASA NORTE;70755000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,69;;;;2,53;;;;;;;;;;;;02/04/14
2014;-158.202.434;-479.045.093;30/03/14;05/04/14;00.314.831/0001-38;POSTO ITAMARATY LTDA;SHCS SQ 115 BL. A LJ DE COVENIENCIA;42;PAG;ASA SUL;70385000;BRASILIA;DISTRITO FEDERAL;COSAN LUBRIFICANTES;3,13;;;;2,67;;;;2,53;;;;;;;;;;;;02/04/14
2014;-157.662.824;-478.829.416;30/03/14;05/04/14;00.306.597/0009-54;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;SETOR SHC/ NORTE SUPER QUADRA 411;S/N;BLOCO A PLL;ASA NORTE;70866000;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,69;;;;2,57;;;;;;;;;;;;02/04/14
2014;-157.950.174;-479.267.674;30/03/14;05/04/14;00.097.626/0003-20;BRASAL COMBUSTÍVEIS  LTDA;SRE/SUL -  AREA ESPECIAL;S/N;;CRUZEIRO;70640730;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,69;;;;2,57;;;;;;;;;;;;02/04/14
2014;-157.592.875;-478.847.321;30/03/14;05/04/14;00.044.347/0001-36;POSTO DE SERVIÇO 307 LTDA;SHC/SUL SUPER QUADRA 307 BLOCO B;S/N;PLL;ASA SUL;70354500;BRASILIA;DISTRITO FEDERAL;COSAN LUBRIFICANTES;3,15;;;;2,69;;;;2,52;;;;;;;;;;;;02/04/14
2014;-157.816.427;-47.883.349;30/03/14;05/04/14;00.038.505/0007-30;CONVER COMBUSTIVEIS AUTOMOTIVOS LTDA.;PLLS 309 BLOCO A;S/N;0;ASA SUL;70310500;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,15;;;;2,69;;;;2,57;;;;;;;;;;;;02/04/14
2014;-158.365.061;-478.641.872;30/03/14;05/04/14;00.038.463/0004-95;LUBRIFICANTES GASOL INDÚSTRIA E COMÉRCIO LTDA;PLLN 313 BLOCO B;S/N;BLOCO B;ASA NORTE;70310500;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,69;;;;2,57;;;;;;;;;;;;02/04/14
2014;-15.807.996;-47.900.199;30/03/14;05/04/14;00.031.708/0002-90;SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL;SHCS SUL SQ PLL;302;BLOCO A;ASA SUL;70338080;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,69;;;;2,52;;;;;;;;;;;;02/04/14
2014;-158.134.616;-480.012.998;30/03/14;05/04/14;00.005.892/0002-02;M L SOUZA & CIA LTDA;EPTG-ESTRADA PARQUE TAGUATINGA QS 01 LOTE 01;S/N;0;ÁGUAS CLARAS;72030700;BRASILIA;DISTRITO FEDERAL;PETROBRAS DISTRIBUIDORA S.A.;3,13;;;;2,67;;;;2,54;;;;;;;;;;;;02/04/14
